City,State short,State full,City alias
Rincon,PR,Puerto Rico,Ext Jard De Rincon
Rincon,PR,Puerto Rico,URB Cerro Los Pobres
Rincon,PR,Puerto Rico,URB Las Lomas
Quebradillas,PR,Puerto Rico,Parc Chivas
Quebradillas,PR,Puerto Rico,Repto Kennedy
Quebradillas,PR,Puerto Rico,URB Avila
Quebradillas,PR,Puerto Rico,Bo Cacao
Quebradillas,PR,Puerto Rico,URB Dos Ceibas
Quebradillas,PR,Puerto Rico,Quebradillas
Quebradillas,PR,Puerto Rico,URB La Romana
Quebradillas,PR,Puerto Rico,Brisas Tropical
Quebradillas,PR,Puerto Rico,Parc Terranova
Quebradillas,PR,Puerto Rico,Villa Norma
Quebradillas,PR,Puerto Rico,Parq Del Retiro
Quebradillas,PR,Puerto Rico,URB Santa Marina
Quebradillas,PR,Puerto Rico,URB El Retiro
Mayaguez,PR,Puerto Rico,Mayaguez
Mayaguez,PR,Puerto Rico,Bo Mineral
Mayaguez,PR,Puerto Rico,Bo Salud
Mayaguez,PR,Puerto Rico,Villa Sultanita
Mayaguez,PR,Puerto Rico,Bo Carcel
Mayaguez,PR,Puerto Rico,Bo Rio Hondo
Mayaguez,PR,Puerto Rico,Repto Brisas De Rio Hondo
Mayaguez,PR,Puerto Rico,Repto San Miguel
Mayaguez,PR,Puerto Rico,URB Ensanche Vivaldi
Mayaguez,PR,Puerto Rico,URB Monterey
Mayaguez,PR,Puerto Rico,Villa India
Mayaguez,PR,Puerto Rico,Bo Colombia
Mayaguez,PR,Puerto Rico,URB Paraiso De Mayaguez
Mayaguez,PR,Puerto Rico,URB Sultana
Mayaguez,PR,Puerto Rico,Villas Del Sol
Mayaguez,PR,Puerto Rico,Bo Buena Vista
Mayaguez,PR,Puerto Rico,Bo La Quinta
Mayaguez,PR,Puerto Rico,Ext Belmonte
Mayaguez,PR,Puerto Rico,Repto Flamboyan
Mayaguez,PR,Puerto Rico,URB Belmonte
Mayaguez,PR,Puerto Rico,Bo Paris
Mayaguez,PR,Puerto Rico,URB Alemany
Mayaguez,PR,Puerto Rico,URB Ponce De Leon
Mayaguez,PR,Puerto Rico,URB Rio Cristal
Mayaguez,PR,Puerto Rico,Villas De Felisa
Mayaguez,PR,Puerto Rico,Bo Barcelona
Mayaguez,PR,Puerto Rico,Bo Cantera
Mayaguez,PR,Puerto Rico,Repto Antillano
Mayaguez,PR,Puerto Rico,URB Ensanche Ramirez
Mayaguez,PR,Puerto Rico,Villas Del Rio
Mayaguez,PR,Puerto Rico,Bo Sabalos
Mayaguez,PR,Puerto Rico,URB Flor Del Valle
Mayaguez,PR,Puerto Rico,URB La Estancia
Mayaguez,PR,Puerto Rico,Villa Angelica
Mayaguez,PR,Puerto Rico,Villa Gerena
Mayaguez,PR,Puerto Rico,Bo Balboa
Mayaguez,PR,Puerto Rico,Bo Broadway
Mayaguez,PR,Puerto Rico,Bo Liceo
Mayaguez,PR,Puerto Rico,Bo Santurce
Mayaguez,PR,Puerto Rico,Lomas Verdes
Mayaguez,PR,Puerto Rico,Repto Macias
Mayaguez,PR,Puerto Rico,URB Pura Brisa
Mayaguez,PR,Puerto Rico,URB Santa Maria
Mayaguez,PR,Puerto Rico,Parc Soledad
Mayaguez,PR,Puerto Rico,URB Fraternidad
Mayaguez,PR,Puerto Rico,URB La Riviera
Mayaguez,PR,Puerto Rico,URB Petiteville
Mayaguez,PR,Puerto Rico,Jard De Guanajibo
Mayaguez,PR,Puerto Rico,Jard Del Caribe
Mayaguez,PR,Puerto Rico,Repto San Francisco
Mayaguez,PR,Puerto Rico,URB Guanajibo Gdns
Mayaguez,PR,Puerto Rico,URB Mayaguez Terrace
Mayaguez,PR,Puerto Rico,URB Miradero Gdns
Mayaguez,PR,Puerto Rico,URB Hostos
Mayaguez,PR,Puerto Rico,URB Llavat
Mayaguez,PR,Puerto Rico,URB Mendoza
Mayaguez,PR,Puerto Rico,URB San Jose
Mayaguez,PR,Puerto Rico,Parc Mani
Mayaguez,PR,Puerto Rico,URB Ramirez De Arellano
Mayaguez,PR,Puerto Rico,Bo Dulces Labios
Mayaguez,PR,Puerto Rico,Bo Mani
Mayaguez,PR,Puerto Rico,Parq De La Ceiba
Mayaguez,PR,Puerto Rico,URB Guanajibo Homes
Mayaguez,PR,Puerto Rico,Vista Verde
Mayaguez,PR,Puerto Rico,Alt De Algarrobo
Mayaguez,PR,Puerto Rico,Mans De Espana
Mayaguez,PR,Puerto Rico,URB Bella Lomas
Mayaguez,PR,Puerto Rico,URB Buenaventura
Mayaguez,PR,Puerto Rico,URB Los Versalles
Mayaguez,PR,Puerto Rico,URB Miradero Hls
Mayaguez,PR,Puerto Rico,URB Santa Rosa De Lima
Mayaguez,PR,Puerto Rico,URB Westernlake Vlg
Mayaguez,PR,Puerto Rico,Villas Del Oeste
Mayaguez,PR,Puerto Rico,Parc Castillo
Mayaguez,PR,Puerto Rico,Repto Los Chevres
Mayaguez,PR,Puerto Rico,URB Quinto Centenario
Mayaguez,PR,Puerto Rico,Alt De Mayaguez
Mayaguez,PR,Puerto Rico,Bo El Seco
Mayaguez,PR,Puerto Rico,Bo Tras Talleres
San German,PR,Puerto Rico,Repto Universidad
San German,PR,Puerto Rico,Mans De San German
San German,PR,Puerto Rico,URB Borinquen
San German,PR,Puerto Rico,URB El Real
San German,PR,Puerto Rico,URB La Nueva Salamanca
San German,PR,Puerto Rico,San German
San German,PR,Puerto Rico,Ext Santa Maria
San German,PR,Puerto Rico,Ext Villa Interamericana
San German,PR,Puerto Rico,Paseos Del Valle
San German,PR,Puerto Rico,Ext Mans San German
San German,PR,Puerto Rico,Ext Parc Sabana Eneas
San German,PR,Puerto Rico,Parc Sabana Eneas
San German,PR,Puerto Rico,URB El Convento
San German,PR,Puerto Rico,URB Los Sauces
San German,PR,Puerto Rico,Hacienda La Monserrate
San German,PR,Puerto Rico,Mans Reales
San German,PR,Puerto Rico,URB Montebello
San German,PR,Puerto Rico,URB Retiro
San German,PR,Puerto Rico,URB El Pedregal
San German,PR,Puerto Rico,URB Porta Coeli
San German,PR,Puerto Rico,URB Riverside
San German,PR,Puerto Rico,URB Santa Maria
San German,PR,Puerto Rico,Villa Interamericana
San German,PR,Puerto Rico,URB La Quinta Dr Velez
San German,PR,Puerto Rico,URB Las Quintas
San German,PR,Puerto Rico,Valle Verde
San German,PR,Puerto Rico,Villa Auxerre
San Sebastian,PR,Puerto Rico,Bda Estalingrado
San Sebastian,PR,Puerto Rico,Bda Pueblo Nuevo
San Sebastian,PR,Puerto Rico,Comunidad Gonzalez
San Sebastian,PR,Puerto Rico,Repto Pin Mendez
San Sebastian,PR,Puerto Rico,URB El Culebrina
San Sebastian,PR,Puerto Rico,URB Pepino
San Sebastian,PR,Puerto Rico,Villas De Piedra Blanca
San Sebastian,PR,Puerto Rico,Bda Chinto Rodon
San Sebastian,PR,Puerto Rico,URB Chinto Rodon
San Sebastian,PR,Puerto Rico,Bda Tablastilla
San Sebastian,PR,Puerto Rico,URB Pedro T Labayen
San Sebastian,PR,Puerto Rico,URB Venturini
San Sebastian,PR,Puerto Rico,Valle Verde
San Sebastian,PR,Puerto Rico,Ext Villa Rita
San Sebastian,PR,Puerto Rico,URB El Guayabal
San Sebastian,PR,Puerto Rico,San Sebastian
San Sebastian,PR,Puerto Rico,Colinas Verdes
San Sebastian,PR,Puerto Rico,Jard Guatemala
San Sebastian,PR,Puerto Rico,URB La Estancia
San Sebastian,PR,Puerto Rico,URB Los Alamos
San Sebastian,PR,Puerto Rico,Bda Paralelo 38
San Sebastian,PR,Puerto Rico,URB Olivencia
San Sebastian,PR,Puerto Rico,Villa Rita
Morovis,PR,Puerto Rico,Morovis
Morovis,PR,Puerto Rico,Brisas Del Norte
Morovis,PR,Puerto Rico,Sect La Alianza
Morovis,PR,Puerto Rico,Parc Barahona
Morovis,PR,Puerto Rico,Sect Pabon
Morovis,PR,Puerto Rico,Valle Barahona
Morovis,PR,Puerto Rico,Sect Marrero
Morovis,PR,Puerto Rico,Villa Roca
Morovis,PR,Puerto Rico,Ext Torrecillas
Morovis,PR,Puerto Rico,Jard De Russe
Morovis,PR,Puerto Rico,Repto Los Torres
Morovis,PR,Puerto Rico,Villas Del Norte
Morovis,PR,Puerto Rico,Comunidad Juan Otero
Morovis,PR,Puerto Rico,Jard De Romany
Morovis,PR,Puerto Rico,Qtas De Morovis
Morovis,PR,Puerto Rico,URB Russe
Morovis,PR,Puerto Rico,Valles De San Luis
Morovis,PR,Puerto Rico,Praderas De Morovis Sur
Morovis,PR,Puerto Rico,Vista Verde
Morovis,PR,Puerto Rico,Sect Berio
Morovis,PR,Puerto Rico,URB Las Cumbres
Morovis,PR,Puerto Rico,Brisas Del Rio
Morovis,PR,Puerto Rico,Jard De Montellano
Morovis,PR,Puerto Rico,Parc Torrecillas
Morovis,PR,Puerto Rico,URB Cruz Rosario
Morovis,PR,Puerto Rico,URB Rose Valley
Sabana Hoyos,PR,Puerto Rico,Sabana Hoyos
Sabana Hoyos,PR,Puerto Rico,Est De Sabana
San Antonio,PR,Puerto Rico,Brisas De Campo Alegre
San Antonio,PR,Puerto Rico,Parq Ind San Antonio
San Antonio,PR,Puerto Rico,Paseos Reales
San Antonio,PR,Puerto Rico,San Antonio
San Antonio,PR,Puerto Rico,URB San Antonio
San Antonio,PR,Puerto Rico,Hacienda Asturias
San Antonio,PR,Puerto Rico,URB Nuevo San Antonio
Vega Alta,PR,Puerto Rico,Vega Alta
Vega Alta,PR,Puerto Rico,URB Cielo Dorado
Vega Alta,PR,Puerto Rico,URB Golden Vlg
Vega Alta,PR,Puerto Rico,URB Las Colinas
Vega Alta,PR,Puerto Rico,URB Las Palmas Cerro Gordo
Vega Alta,PR,Puerto Rico,Comunidad Manantial
Vega Alta,PR,Puerto Rico,Ext La Inmaculada
Vega Alta,PR,Puerto Rico,Ext Santa Rita
Vega Alta,PR,Puerto Rico,URB La Inmaculada
Vega Alta,PR,Puerto Rico,URB Puesta Del Sol
Vega Alta,PR,Puerto Rico,URB Santa Ana
Vega Alta,PR,Puerto Rico,URB Santa Rita
Vega Alta,PR,Puerto Rico,Alts De Cerro Gordo 1&2
Vega Alta,PR,Puerto Rico,Alts De Cerro Gordo 3&4
Vega Alta,PR,Puerto Rico,URB La Inmaculada Ct
Vega Alta,PR,Puerto Rico,URB Treasure Pt
Vega Alta,PR,Puerto Rico,Bo Brenas
Vega Alta,PR,Puerto Rico,Est San Nicolas
Vega Alta,PR,Puerto Rico,Ext Santa Ana
Vega Alta,PR,Puerto Rico,Vistas De La Vega
Vega Alta,PR,Puerto Rico,Hacienda El Molino
Vega Alta,PR,Puerto Rico,URB Isomar
Vega Alta,PR,Puerto Rico,URB Sierra Maestra
Vega Alta,PR,Puerto Rico,Est Cerro Gordo
Vega Alta,PR,Puerto Rico,Est Del Valle
Vega Alta,PR,Puerto Rico,Ext La Esperanza
Vega Alta,PR,Puerto Rico,Ext Santa Maria
Vega Alta,PR,Puerto Rico,Parc Carmen
Vega Alta,PR,Puerto Rico,URB La Esperanza
Vega Alta,PR,Puerto Rico,Villa Linares
Vega Alta,PR,Puerto Rico,URB Grand Palm Ii
Vega Alta,PR,Puerto Rico,Bda Corea
Vega Alta,PR,Puerto Rico,Ext Sanchez
Vega Alta,PR,Puerto Rico,Parc Ponderosa
Vega Alta,PR,Puerto Rico,URB Cerro Gordo Hls
Vega Alta,PR,Puerto Rico,URB Velomas
Vega Baja,PR,Puerto Rico,URB Brasilia
Vega Baja,PR,Puerto Rico,URB Los Almendros
Vega Baja,PR,Puerto Rico,Villa Pinares
Vega Baja,PR,Puerto Rico,Villa Real
Vega Baja,PR,Puerto Rico,Bda Collazo
Vega Baja,PR,Puerto Rico,Bda Sandin
Vega Baja,PR,Puerto Rico,Bo Algarrobo
Vega Baja,PR,Puerto Rico,Bo Carmelita
Vega Baja,PR,Puerto Rico,Bo Pueblo Nuevo
Vega Baja,PR,Puerto Rico,Ciudad Real
Vega Baja,PR,Puerto Rico,Comunidad Bethel
Vega Baja,PR,Puerto Rico,URB La Cruv
Vega Baja,PR,Puerto Rico,URB San Demetrio
Vega Baja,PR,Puerto Rico,URB Vega Serena
Vega Baja,PR,Puerto Rico,Villa Del Rosario
Vega Baja,PR,Puerto Rico,Alt De Vega Baja
Vega Baja,PR,Puerto Rico,Bo Las Granjas
Vega Baja,PR,Puerto Rico,Hacienda La Arboleda
Vega Baja,PR,Puerto Rico,Sect Miraflores
Vega Baja,PR,Puerto Rico,URB El Verde
Vega Baja,PR,Puerto Rico,URB Los Hucares
Vega Baja,PR,Puerto Rico,URB Monte Carlo
Vega Baja,PR,Puerto Rico,URB Ocean Front
Vega Baja,PR,Puerto Rico,URB San Agustin
Vega Baja,PR,Puerto Rico,URB Vega Baja Lakes
Vega Baja,PR,Puerto Rico,Brisas De Tortuguero
Vega Baja,PR,Puerto Rico,Est De Tortuguero
Vega Baja,PR,Puerto Rico,Parc Amadeo
Vega Baja,PR,Puerto Rico,Sect Brisas Del Rosario
Vega Baja,PR,Puerto Rico,URB Guarico
Vega Baja,PR,Puerto Rico,Bo La Trocha
Vega Baja,PR,Puerto Rico,Bo Yeguada
Vega Baja,PR,Puerto Rico,Brisas Del Mar
Vega Baja,PR,Puerto Rico,Repto Sobrino
Vega Baja,PR,Puerto Rico,Sect El Lido
Vega Baja,PR,Puerto Rico,URB Camino Del Sol
Vega Baja,PR,Puerto Rico,URB Ciara Del Sol
Vega Baja,PR,Puerto Rico,URB El Rosario
Vega Baja,PR,Puerto Rico,Villa Los Pescadores
Vega Baja,PR,Puerto Rico,Vista Verde
Vega Baja,PR,Puerto Rico,Sect Arenales
Vega Baja,PR,Puerto Rico,Sect Lomba
Vega Baja,PR,Puerto Rico,URB Las Delicias
Vega Baja,PR,Puerto Rico,URB Las Flores
Vega Baja,PR,Puerto Rico,URB San Vicente
Vega Baja,PR,Puerto Rico,Villa Rosa 2
Vega Baja,PR,Puerto Rico,Vega Baja
Vega Baja,PR,Puerto Rico,Ext Ocean Front
Vega Baja,PR,Puerto Rico,Haciendas De Monteverde
Vega Baja,PR,Puerto Rico,Villas De La Playa
Vega Baja,PR,Puerto Rico,Bo Ojo De Agua
Vega Baja,PR,Puerto Rico,Colinas Del Marquez
Vega Baja,PR,Puerto Rico,Jard De Vega Baja
Vega Baja,PR,Puerto Rico,URB Cabo Caribe
Yauco,PR,Puerto Rico,Res Barinas
Yauco,PR,Puerto Rico,Sect Las Pelas
Yauco,PR,Puerto Rico,URB El Rocio
Yauco,PR,Puerto Rico,Alts Del Cafetal
Yauco,PR,Puerto Rico,Bo Alto De Cuba
Yauco,PR,Puerto Rico,Ext Alts De Yauco
Yauco,PR,Puerto Rico,Ext Alts De Yauco Ii
Yauco,PR,Puerto Rico,Jard De Montblanc
Yauco,PR,Puerto Rico,URB Buena Vista
Yauco,PR,Puerto Rico,URB El Rosario
Yauco,PR,Puerto Rico,URB Luchetti
Yauco,PR,Puerto Rico,URB San Francisco
Yauco,PR,Puerto Rico,Alts De Yauco
Yauco,PR,Puerto Rico,Bda Galarza
Yauco,PR,Puerto Rico,Bo Palomas
Yauco,PR,Puerto Rico,Haciendas Florida
Yauco,PR,Puerto Rico,Qtas De Valle Verde
Yauco,PR,Puerto Rico,URB Mifedo
Yauco,PR,Puerto Rico,Villa Milagros
Yauco,PR,Puerto Rico,URB Hill View
Yauco,PR,Puerto Rico,URB La Quinta
Yauco,PR,Puerto Rico,URB Los Pinos
Yauco,PR,Puerto Rico,Vista Real
Yauco,PR,Puerto Rico,Yauco
Yauco,PR,Puerto Rico,Sect Pueblo Nuevo
Yauco,PR,Puerto Rico,URB Turnkey
Yauco,PR,Puerto Rico,Est De Yauco
Yauco,PR,Puerto Rico,Jard De Borinquen
Yauco,PR,Puerto Rico,Repto Esperanza
Yauco,PR,Puerto Rico,Sect La Vega
Yauco,PR,Puerto Rico,URB Barinas
Yauco,PR,Puerto Rico,URB Roosevelt
Yauco,PR,Puerto Rico,Villa Olimpia
Yauco,PR,Puerto Rico,Villas Del Cafetal
Yauco,PR,Puerto Rico,Villas Del Cafetal Ii
Yauco,PR,Puerto Rico,Bda Las Delicias
Yauco,PR,Puerto Rico,Bda Lluberas
Yauco,PR,Puerto Rico,Est De Yodimar
Yauco,PR,Puerto Rico,Jard M Blanco
Yauco,PR,Puerto Rico,URB Costa Sur
Yauco,PR,Puerto Rico,URB Monteverde
Yauco,PR,Puerto Rico,Vistas De Monte Sol
Yauco,PR,Puerto Rico,Colinas De Yauco
Yauco,PR,Puerto Rico,URB Los Angeles
Yauco,PR,Puerto Rico,Vistas Del Palmar
Aguas Buenas,PR,Puerto Rico,Aguas Buenas
Aguas Buenas,PR,Puerto Rico,Mans De Aguas Buenas
Aguas Buenas,PR,Puerto Rico,URB San Antonio
Aguas Buenas,PR,Puerto Rico,Est Del Rio
Aguirre,PR,Puerto Rico,Parc Cabasa
Aguirre,PR,Puerto Rico,Sect Lanausse
Aguirre,PR,Puerto Rico,URB Eugene Rice
Aguirre,PR,Puerto Rico,URB La Fabrica
Aguirre,PR,Puerto Rico,Aguirre
Aguirre,PR,Puerto Rico,Est De Trinitaria
Aguirre,PR,Puerto Rico,Parc Parque
Aguirre,PR,Puerto Rico,Villas Del Coqui
Aguirre,PR,Puerto Rico,URB Gonzalez
Aguirre,PR,Puerto Rico,Ext El Coqui
Aguirre,PR,Puerto Rico,Paseo Costa Del Sur
Aguirre,PR,Puerto Rico,URB Monte Soria 2
Aibonito,PR,Puerto Rico,Colinas De San Francisco
Aibonito,PR,Puerto Rico,Bda San Luis
Aibonito,PR,Puerto Rico,URB Bella Vista
Aibonito,PR,Puerto Rico,Villa Rosales
Aibonito,PR,Puerto Rico,Ext Bella Vista
Aibonito,PR,Puerto Rico,URB Golden Vlg Iv
Aibonito,PR,Puerto Rico,Villa De La Rosa
Aibonito,PR,Puerto Rico,Brisas De Aibonito
Aibonito,PR,Puerto Rico,Est Del Llano
Aibonito,PR,Puerto Rico,URB Buena Vista
Aibonito,PR,Puerto Rico,Bo Llanos
Aibonito,PR,Puerto Rico,Repto Robles
Aibonito,PR,Puerto Rico,Villas Del Coqui
Aibonito,PR,Puerto Rico,Ext Villa Rosales
Aibonito,PR,Puerto Rico,URB La Providencia
Aibonito,PR,Puerto Rico,Aibonito
Aibonito,PR,Puerto Rico,Ext San Luis
Maunabo,PR,Puerto Rico,URB San Pedro
Maunabo,PR,Puerto Rico,Brisas De Emajaguas
Maunabo,PR,Puerto Rico,Villa Alegre
Maunabo,PR,Puerto Rico,Jard Los Almendros
Maunabo,PR,Puerto Rico,Villas De Maunabo
Maunabo,PR,Puerto Rico,Maunabo
Arroyo,PR,Puerto Rico,Repto Bello Mar
Arroyo,PR,Puerto Rico,URB Arroyo Del Mar
Arroyo,PR,Puerto Rico,URB San Antonio
Arroyo,PR,Puerto Rico,Jard De Lafayette
Arroyo,PR,Puerto Rico,Arroyo
Arroyo,PR,Puerto Rico,Qtas De Guasima
Arroyo,PR,Puerto Rico,URB Las 500
Arroyo,PR,Puerto Rico,URB Miramar 1
Arroyo,PR,Puerto Rico,Ext Jard De Arroyo
Arroyo,PR,Puerto Rico,URB Palmar 2
Arroyo,PR,Puerto Rico,Jard De Arroyo
Arroyo,PR,Puerto Rico,Villas De Lafayette
Arroyo,PR,Puerto Rico,Parq De Guasimas
Arroyo,PR,Puerto Rico,URB Belinda
Mercedita,PR,Puerto Rico,Central Mercedita
Mercedita,PR,Puerto Rico,Bo Calzada
Mercedita,PR,Puerto Rico,Mercedita
Mercedita,PR,Puerto Rico,Bo La Cuarta
Mercedita,PR,Puerto Rico,Ponce
Mercedita,PR,Puerto Rico,Brisas De Maravilla
Ponce,PR,Puerto Rico,Ponce
Ponce,PR,Puerto Rico,Bo Tenerias
Ponce,PR,Puerto Rico,Ext Alhambra
Ponce,PR,Puerto Rico,Parc Amalia Marin
Ponce,PR,Puerto Rico,Parc Sabanetas
Ponce,PR,Puerto Rico,URB Costa Caribe
Ponce,PR,Puerto Rico,Villa Flores
Ponce,PR,Puerto Rico,Bo Bucana
Ponce,PR,Puerto Rico,Sect Playita
Ponce,PR,Puerto Rico,URB Alhambra
Ponce,PR,Puerto Rico,URB Anaida
Ponce,PR,Puerto Rico,URB Los Almendros
Ponce,PR,Puerto Rico,URB Los Caobos
Ponce,PR,Puerto Rico,URB Santa Clara
Ponce,PR,Puerto Rico,Bo Campo Alegre
Ponce,PR,Puerto Rico,URB Flamboyanes
Ponce,PR,Puerto Rico,URB Sagrado Corazon
Ponce,PR,Puerto Rico,Villa De Juan
Ponce,PR,Puerto Rico,Vista Point
Ponce,PR,Puerto Rico,Mercedita
Ponce,PR,Puerto Rico,Ext Villa Del Carmen
Ponce,PR,Puerto Rico,URB Bella Vista
Ponce,PR,Puerto Rico,URB Camino Del Sur
Ponce,PR,Puerto Rico,URB Las Monjitas
Ponce,PR,Puerto Rico,Est Del Carmen
Ponce,PR,Puerto Rico,Repto Sabanetas
Ponce,PR,Puerto Rico,Villa Esperanza
Ponce,PR,Puerto Rico,Ext Alta Vista
Ponce,PR,Puerto Rico,Jard Fagot
Ponce,PR,Puerto Rico,Valle Real
Ponce,PR,Puerto Rico,Villa Del Sagrado Corazon
Ponce,PR,Puerto Rico,Villa Pampanos
Ponce,PR,Puerto Rico,Comunidad Tabaiba
Ponce,PR,Puerto Rico,Repto Anaida
Ponce,PR,Puerto Rico,Sect Los Potes
Ponce,PR,Puerto Rico,Sect Salistral
Ponce,PR,Puerto Rico,URB Alhambra Ct
Ponce,PR,Puerto Rico,URB El Monte
Ponce,PR,Puerto Rico,URB San Tomas
Ponce,PR,Puerto Rico,Villa Tabaiba
Ponce,PR,Puerto Rico,Bo Sabanetas
Ponce,PR,Puerto Rico,Jard Alhambra
Ponce,PR,Puerto Rico,Parq Del Rio
Ponce,PR,Puerto Rico,URB Alta Vista
Ponce,PR,Puerto Rico,URB Costa Sabana
Ponce,PR,Puerto Rico,Valle Verde
Ponce,PR,Puerto Rico,Villa Del Carmen
Ponce,PR,Puerto Rico,Vistas Del Mar
Ponce,PR,Puerto Rico,Repto Universitario
Ponce,PR,Puerto Rico,URB San Jorge
Ponce,PR,Puerto Rico,Bda Belgica
Ponce,PR,Puerto Rico,Bda Santa Rosa
Ponce,PR,Puerto Rico,URB El Bosque
Ponce,PR,Puerto Rico,URB Los Maestros
Ponce,PR,Puerto Rico,URB Santa Maria
Ponce,PR,Puerto Rico,URB San Antonio
Ponce,PR,Puerto Rico,URB Starlight
Ponce,PR,Puerto Rico,Bda Mariani
Ponce,PR,Puerto Rico,Bo Caracoles
Ponce,PR,Puerto Rico,URB Mariani
Ponce,PR,Puerto Rico,Bda Salazar
Ponce,PR,Puerto Rico,URB Mercedita
Ponce,PR,Puerto Rico,URB Perla Del Sur
Ponce,PR,Puerto Rico,URB Constancia
Ponce,PR,Puerto Rico,Villa Grillasca
Ponce,PR,Puerto Rico,Bo Cuatro Calles
Ponce,PR,Puerto Rico,Ext Salazar
Ponce,PR,Puerto Rico,URB Patio Laboy
Ponce,PR,Puerto Rico,Vista Alegre
Ponce,PR,Puerto Rico,Bo San Anton
Ponce,PR,Puerto Rico,URB Buena Vista
Ponce,PR,Puerto Rico,URB Constancia Gdns
Naguabo,PR,Puerto Rico,Hacienda Grande
Naguabo,PR,Puerto Rico,URB Casabella
Naguabo,PR,Puerto Rico,Brisas De Naguabo
Naguabo,PR,Puerto Rico,Repto Santiago
Naguabo,PR,Puerto Rico,Naguabo
Naguabo,PR,Puerto Rico,Jard Del Este
Naguabo,PR,Puerto Rico,URB Ramon Rivero
Naguabo,PR,Puerto Rico,Villa Del Rosario
Naguabo,PR,Puerto Rico,URB City Palace
Naguabo,PR,Puerto Rico,Jard De La Via
Naguabo,PR,Puerto Rico,URB Promised Land
Naguabo,PR,Puerto Rico,Jard De Esperanza
Naguabo,PR,Puerto Rico,Mans Playa Hucares
Naguabo,PR,Puerto Rico,URB Diplo
Naguabo,PR,Puerto Rico,URB Santo Tomas
Naguabo,PR,Puerto Rico,URB Juan Mendoza
Naranjito,PR,Puerto Rico,Jard De Naranjito
Naranjito,PR,Puerto Rico,Naranjito
Orocovis,PR,Puerto Rico,Orocovis
Orocovis,PR,Puerto Rico,Alt De Orocovis
Orocovis,PR,Puerto Rico,URB Santa Teresita
Orocovis,PR,Puerto Rico,Villas De Orocovix I
Orocovis,PR,Puerto Rico,Villas De Orocovix Ii
Palmer,PR,Puerto Rico,Palmer
Palmer,PR,Puerto Rico,Rio Grande
Patillas,PR,Puerto Rico,Jard De Patillas
Patillas,PR,Puerto Rico,Portales De Jacaboa
Patillas,PR,Puerto Rico,Patillas
Patillas,PR,Puerto Rico,Jard De Mamey
Patillas,PR,Puerto Rico,URB San Benito
Patillas,PR,Puerto Rico,Valle Alto
Patillas,PR,Puerto Rico,URB San Jose
Patillas,PR,Puerto Rico,URB San Martin
Patillas,PR,Puerto Rico,URB Mariani
Patillas,PR,Puerto Rico,Valle De La Providencia
Patillas,PR,Puerto Rico,Parq Del Sol
Patillas,PR,Puerto Rico,Villas De Patillas
Patillas,PR,Puerto Rico,URB El Paraiso
Caguas,PR,Puerto Rico,Ext Caguax
Caguas,PR,Puerto Rico,Qtas De San Luis 1
Caguas,PR,Puerto Rico,Qtas De San Luis 2
Caguas,PR,Puerto Rico,Res Bairoa
Caguas,PR,Puerto Rico,URB Billy Suarez
Caguas,PR,Puerto Rico,URB Caguas Milenio
Caguas,PR,Puerto Rico,URB Mariolga
Caguas,PR,Puerto Rico,Lomas De La Serrania
Caguas,PR,Puerto Rico,URB Borinquen Valley
Caguas,PR,Puerto Rico,URB Bunker
Caguas,PR,Puerto Rico,URB La Granja
Caguas,PR,Puerto Rico,URB Notre Dame
Caguas,PR,Puerto Rico,Valle De San Luis
Caguas,PR,Puerto Rico,Villa Carmen
Caguas,PR,Puerto Rico,Villa Guadalupe
Caguas,PR,Puerto Rico,Villa Las Mercedes
Caguas,PR,Puerto Rico,Caguas
Caguas,PR,Puerto Rico,Est El Verde
Caguas,PR,Puerto Rico,Ext El Verde
Caguas,PR,Puerto Rico,URB Bonneville Gdns
Caguas,PR,Puerto Rico,URB Caribe Gdns
Caguas,PR,Puerto Rico,URB Condado Moderno
Caguas,PR,Puerto Rico,URB Santa Cecilia
Caguas,PR,Puerto Rico,URB Santa Elvira
Caguas,PR,Puerto Rico,URB Santa Juana
Caguas,PR,Puerto Rico,URB Santa Rosa
Caguas,PR,Puerto Rico,URB Verde Sur
Caguas,PR,Puerto Rico,Villas De Rio Verde
Caguas,PR,Puerto Rico,Brisas Del Parque Ii
Caguas,PR,Puerto Rico,Repto Caguax
Caguas,PR,Puerto Rico,URB Brooklyn
Caguas,PR,Puerto Rico,URB Caguas Norte
Caguas,PR,Puerto Rico,URB Condado Viejo
Caguas,PR,Puerto Rico,URB Grillo
Caguas,PR,Puerto Rico,URB Nazario
Caguas,PR,Puerto Rico,URB Santa Juana 4
Caguas,PR,Puerto Rico,URB Santo Domingo
Caguas,PR,Puerto Rico,Villa Del Rey 1
Caguas,PR,Puerto Rico,Villa Victoria
Caguas,PR,Puerto Rico,Brisas Del Parque I
Caguas,PR,Puerto Rico,Hacienda Borinquen
Caguas,PR,Puerto Rico,Terr De Borinquen
Caguas,PR,Puerto Rico,URB Balcones Las Catalinas
Caguas,PR,Puerto Rico,URB La Meseta
Caguas,PR,Puerto Rico,URB Paradise
Caguas,PR,Puerto Rico,URB San Antonio
Caguas,PR,Puerto Rico,URB San Marcos
Caguas,PR,Puerto Rico,Villa Maria
Caguas,PR,Puerto Rico,Villas Del Rio Verde
Caguas,PR,Puerto Rico,Alt De Caguas
Caguas,PR,Puerto Rico,Alt Del Turabo
